address,choice,voting_power,timestamp,date_utc,author_ipfs_hash
0x60636a65565242C964B6D2065649f03dFcdb1566,2,11,1672059323,"Mon, 26 Dec 2022 12:55:23 GMT",bafkreia5nhyqxhn5cse2k2s4jkfl5uvzddlnnxq4wnm6nrdfzg64pfalzy
0x896b2797442e7066f2e46959a0B32398999fCC0d,2,4,1672033066,"Mon, 26 Dec 2022 05:37:46 GMT",bafkreih7vdi7xy3o4m2okdyfpoe7zawfikgttze6qvckoaxzbkfyotcaiu
0xc738315eC605e0fd302d6e91e185636d2D07F68b,2,4,1672031801,"Mon, 26 Dec 2022 05:16:41 GMT",bafkreihcyo7e27z42ihypvlph6pczkmxun3dntw3w5gvj5v46aetnbg52m
0xF08c0faA304bDa6eD2868ca39a2ca2DF531350C4,2,4,1672024158,"Mon, 26 Dec 2022 03:09:18 GMT",bafkreiehfdgqql43ivhcrlfyn7lorefg2olh35rv5uig74mc7crl4eilaa
0x2744a205b3a599508295e53d0290b949104d57F4,2,4,1672023923,"Mon, 26 Dec 2022 03:05:23 GMT",bafkreif2bpecpvlfv6s2fsnsjlxjf6mrmhxs6npx3yhnmrea2wzssakf7i
0x88F659b4B6D5614B991c6404b34f821e10390eC0,2,4,1672035954,"Mon, 26 Dec 2022 06:25:54 GMT",bafkreiflme64wgxq7wn3umxb3vktmeyhxybzhy7sl2veaz4uvny6wzshbm
0xc077c537727b07a6521332dA75Fa8966192f425d,2,4,1672039809,"Mon, 26 Dec 2022 07:30:09 GMT",bafkreiccpvtcyqo42iy6krnjyrlb7p5gaxy3gexjgxdebxo6oo3wlz37hu
0x72656CdF1c5Bc08F7D95919e1b31Ca8a88de62c6,2,4,1672043275,"Mon, 26 Dec 2022 08:27:55 GMT",bafkreifkp5dr4lrmcbdiqasctdmwxtcqamsukxccgoybkqdu3qrzb6fygm
0x45a1FE688c01CCfd4606aC31D1F7b10FE2aa875e,2,4,1672060695,"Mon, 26 Dec 2022 13:18:15 GMT",bafkreifkhoktel2b6xf5wuxqqpvd4j3zzdwagzt6zf7nf6zp2pr3m26mym
0xfbF0736EB2ac1C4bB0193AE54c53e182B18037Fc,2,4,1672024915,"Mon, 26 Dec 2022 03:21:55 GMT",bafkreigl34la4tb3o6khabgd72c4dyjr4a55zz5nqsytgij4qzo3u6jlye
0x553222B267bC978ACa3C28493AEf72d924b264BD,2,4,1672132282,"Tue, 27 Dec 2022 09:11:22 GMT",bafkreicikhp5uxv2jyvhxltxxmzphqmr4v67qmbfajknwvmrc2iixo7gfe
0xD751CED587dE8f2D61cc294293bdb937F1759D4c,2,4,1672023063,"Mon, 26 Dec 2022 02:51:03 GMT",bafkreicclrdgmms6jxm2ybdycg2yam2qtnywimpmxsqqrdaq6uu45uo7h4
0xFc0C2df02B1616B05c22B3044C582C4150cfD3a9,2,4,1672021289,"Mon, 26 Dec 2022 02:21:29 GMT",bafkreidg6gxk3hqzba37eoq6iflogmr6ustrpkycvt4nyivrgdusvvkdpa
0xccbb790E16E1fcF65fF555b71a004201ed9c954D,3,4,1672027084,"Mon, 26 Dec 2022 03:58:04 GMT",bafkreie4wkxga75tamqhalku7uqnnt55v6m6nix6s3v7ydgfrdvg7zt2re
0xc960517deE7a3FC8b1F28481fd82756023D3470D,2,4,1672028902,"Mon, 26 Dec 2022 04:28:22 GMT",bafkreiaw7l5i6otaanxdnbj6ynn73gikwv3zsla5mdx6lrx2r3qoj7pyte
0x0a256324B1D9fB59D4c490D93C8D5555f2Fe4c7a,2,4,1672054268,"Mon, 26 Dec 2022 11:31:08 GMT",bafkreihk2m6lwsmguq2w7t3whsvmndbgjrhojptclqhreewri3jhyqhl3e
0xa6D51779B45bDf1C5b6BD0Fe86Be2C2d9481e69d,2,4,1672030099,"Mon, 26 Dec 2022 04:48:19 GMT",bafkreidagkrtkdkt33doaooqkjbpscvyzf72hzpisg6lswzhndjt4wzkki
0x1D88f5a58624688627fCCD370dc8eaC3a700c138,1,4,1672070663,"Mon, 26 Dec 2022 16:04:23 GMT",bafkreia6egik4k57sy4umu4xvgosv3v73k5qr56ffeb255tbtuwp7m7bwm
0x2c5CD47E355D3417a7F04A6Dee7DEEF6043D9b87,2,4,1672122171,"Tue, 27 Dec 2022 06:22:51 GMT",bafkreicpatmt3zwmqng756j4czu6xmfuzeolbfxvolks2yuq54an4dl62e
0x7e81eb3206D770A19dDe05d11275D8CAD204d5a6,1,4,1672053559,"Mon, 26 Dec 2022 11:19:19 GMT",bafkreidargnzbvt35ukutkmc2n3raxmwevv6dsoveolcnbyusyoekvnnye
0xD83D994B102A5E6B452469D26Fe5acd1608954f9,2,4,1672021455,"Mon, 26 Dec 2022 02:24:15 GMT",bafkreihpmqvx4for4uaeu6gjdzaqc57ggx6dczgfdplsk6re34tvgjebie
0xb4e876A98c1655aEF3E2a368Bd7b22B24a9792cB,2,4,1672030687,"Mon, 26 Dec 2022 04:58:07 GMT",bafkreih42n4vnlpoq6juyvcxdcxngo6zdijudwrywwihjrnjdw257qvhda
0x280D99E519537851117a1D53a02121B1e2866b64,2,4,1672028272,"Mon, 26 Dec 2022 04:17:52 GMT",bafkreiafxwaskcjuuguos6ujrgyokjcsjjlc43kafc6o3ipbubulqihbui
0x1c0adf1f864339D8a5055472F0693cC3Ac04A5b3,1,4,1672040565,"Mon, 26 Dec 2022 07:42:45 GMT",bafkreienfzlapyldnycdkelaeedsqlsbusfzlqs6jb42hlc6c6iofsezfe
0x48cddC4602Ad1B30C25484F345e9288DeF388bDF,2,4,1672043652,"Mon, 26 Dec 2022 08:34:12 GMT",bafkreigbaxtzit35s3smrenn3sm4pvruhtei7cxkai7ysvrtyzcicfcpga
0xf85d965e9Fd4607B000110253214f49231f0031a,2,4,1672037310,"Mon, 26 Dec 2022 06:48:30 GMT",bafkreifqp5xmsgmgmz7pu3ehhsvlf3vsp3gunkuqyopzqfdvbxotepmj5m
0x6EAf52ac0046D8233976cb79bb46e7d90e7D94aD,3,4,1672240472,"Wed, 28 Dec 2022 15:14:32 GMT",bafkreiazihf74hljufsnkha5655bh6fdhqajdffrsfbjrjg7cipq4pwep4
0xfbd08fD2B2c7148b4e38624158C3155b5B49F886,2,4,1672035325,"Mon, 26 Dec 2022 06:15:25 GMT",bafkreigm7sg4wvx4plluetfdzrvsg246o4dmm7t4yagpkvssap3adtp7vi
0xC9909df08b4Fd56aBD998b2C3abFF54Af0C9378b,2,4,1672042853,"Mon, 26 Dec 2022 08:20:53 GMT",bafkreihx7luumuhw2juxb3d5xqob6rpxnbngqrbtuphujggvi3qiij5gxi
0xb7985A153FF4C8fc197b859F6f7979B126Aaa315,2,4,1672029477,"Mon, 26 Dec 2022 04:37:57 GMT",bafkreidpfjg5cm2m55jm56mzpbysxbfwebvqsg2pfuebiq372krvwj2jqi
0xcC0d8f409B149b92c089B5a9177331338671501c,1,4,1672027512,"Mon, 26 Dec 2022 04:05:12 GMT",bafkreidczmtvrvckz4rpr3im3wd5c3ballmvu2rryzrdvja6jhvuho5r6q
0x9E03EB454D58688334fA14e0D46252Fa2513A92C,2,4,1672044059,"Mon, 26 Dec 2022 08:40:59 GMT",bafkreigifeo2ty5c5eafqcv6so5adq7uniurol2lcrnxs7v3yy75tlmov4
0x2eD88964f096C4311e6F47164821aDe7d3B1C7A4,2,4,1672021113,"Mon, 26 Dec 2022 02:18:33 GMT",bafkreif2rsgoe3wys7xjdimhlnl3ajjm77yfj77qxkjynl4hopjmy374ca
0x7AC36247457Dab3aBB833aCcC538a3e56ce538B1,1,4,1672024921,"Mon, 26 Dec 2022 03:22:01 GMT",bafkreid6gievxchie37ovrlr2dfwoo2pxhoknkkaw24bwziapc3exs6ndi
0x4569B278A095a52B56Dd0293aFC42D09264f912B,2,4,1672050887,"Mon, 26 Dec 2022 10:34:47 GMT",bafkreihwnzdf73gj7xsr6nwqda4bxhygfuz7sivdkemnkwvjuhehvdqrki
0x93c946c90378DaB4C82B30b65013E73543489909,2,4,1672046620,"Mon, 26 Dec 2022 09:23:40 GMT",bafkreicnioqwm6xla2aiptt26sfplohdl3st2s5y32hteene6agxe5jmii
0x2a5a847DFeF231ED9a680d32C3Bb39582423E72F,3,4,1672042195,"Mon, 26 Dec 2022 08:09:55 GMT",bafkreibepmrsw3hcghwztkasehurw6tznnn3w3wg5edjeteudfywlnypl4
0x682575A394ee2052Ff38A083F41ec2B43C4A1960,2,4,1672058425,"Mon, 26 Dec 2022 12:40:25 GMT",bafkreibegu3ywnvcmay6rtbmdadrzjrirbeig2pvrx6ycdj4zrmewbzlue
0xd2578c95C2DAF87E7542D4c305C95cef01295877,2,4,1672021169,"Mon, 26 Dec 2022 02:19:29 GMT",bafkreihc5dze6uxur75xcqdww4fda2saxkoqgvkewq2wyatitne5nrnuwm
0x4c710B38199f589DD769D36eD52b6d0170cb83EE,3,4,1672065833,"Mon, 26 Dec 2022 14:43:53 GMT",bafkreielqlsx7vlqkuzf433eur5petbk5p7zoqlldoudghihn7fyy6iv54
0x3d0D8fA8cAC3a4602cBdc9A3F5772B0E114d861A,2,4,1672051990,"Mon, 26 Dec 2022 10:53:10 GMT",bafkreifbgs2y2r6vkroqikzj7q4ppfa744kzaq3wupnt5vvrwxe5kvo72m
0x5D5658e00AE51938423A31227971Fc9848Fb87F4,3,4,1672025179,"Mon, 26 Dec 2022 03:26:19 GMT",bafkreicgeryg6ozpjt23aezlt3e5u25w7g7ww72pgrc43cjlxfckt7ufq4
0xE76f1230c61160206306CB55e524d5843bAD697a,2,4,1672049891,"Mon, 26 Dec 2022 10:18:11 GMT",bafkreihwhfkyw7pfedj4v6rza3tkrjraeq665fglf3x23otjfcpbc74cam
0x5a61bC171CEaA39cB84d00bEE28a5806d0165ec2,2,4,1672060780,"Mon, 26 Dec 2022 13:19:40 GMT",bafkreiaszwgvecbqu72shbggqt4cr5fcl26a65ltkceggwr7tc4fsrfqka
0x7Bee494892a758a19eC6a07703ec0200d28BBA4b,2,4,1672021232,"Mon, 26 Dec 2022 02:20:32 GMT",bafkreia6pj7dqlfe4zsjdzwccnkph5ccciugp5dbvc4pcfb6wm6bsq2t5e
0xf85D8B1Db1f0820CdAa99db3dd75559960e322c1,2,4,1672118005,"Tue, 27 Dec 2022 05:13:25 GMT",bafkreibinbxwnvbvtswydvduewit52k6rfc2gunx5less266h3pi2z7pqy
0xE0132B0B81A87b9B0c4E4af91819f40eeE78010c,2,4,1672046009,"Mon, 26 Dec 2022 09:13:29 GMT",bafkreihnd2wj2c5z344bwommef4f5hgusms55kk4kgx3zsjsqoozgt63tm
0xC0ADeFeF84aeA2CA08A125aBEA147D109d1D21C9,2,4,1672020827,"Mon, 26 Dec 2022 02:13:47 GMT",bafkreig5oef23fxvn6daebsgsnczgci723jyxuh3t4qd3gpx2t4p3ui3te
0xcd0b67a61E5e8F4616c19e421e929813B6D947df,2,4,1672038060,"Mon, 26 Dec 2022 07:01:00 GMT",bafkreigunulbukvhiyetvlhpsetld3b5kdf5wma3jrez7t7ezjqyaf5csy
0xD9739b29993E785316D61b167cf423F50338CE46,3,4,1672036055,"Mon, 26 Dec 2022 06:27:35 GMT",bafkreib6eukg264qltv4syhvdwebjd5omwr7trikhba7tqwx36qoxmeyu4
0x08Ede5C20c6CB3b5F84f918322126AB207ac6Cd0,2,4,1672072099,"Mon, 26 Dec 2022 16:28:19 GMT",bafkreicekunpfuiepcz4dyunmddjpovkgc54wsdqczxsjspka3vhkc3kzi
0x90572799dE1047d0E05162D8FA1761b45d9A958c,2,4,1672039201,"Mon, 26 Dec 2022 07:20:01 GMT",bafkreifaoobvrva4s35vstmyinxm2vrucjrxk3hkuwvk3urgxg4qquipa4
0x30B97dc8f3F34F0A69C85F5431629D9f695F9948,2,4,1672044225,"Mon, 26 Dec 2022 08:43:45 GMT",bafkreidzha6hp6lqr2tgeqnadnnahjsarbzg6urrwsiohjcfoe6xbj6mdm
0x27a886862492783cB03eb0c44261809C8915ed27,2,4,1672042689,"Mon, 26 Dec 2022 08:18:09 GMT",bafkreigdugpwngriphgp62u3ylx3vor2g4522jxnyyy6tpcppscuotaxaq
0x8Ee4AfD8862B3b2e4c56e708D2cfA94b7B525DB6,2,4,1672026157,"Mon, 26 Dec 2022 03:42:37 GMT",bafkreifyft76fqyt2dzj6h5djf3kcqh4ct3hdfhgdw64y3fym25rt24vwm
0x012430f934BC381d9F59a28EA34363bCE170353D,2,4,1672108932,"Tue, 27 Dec 2022 02:42:12 GMT",bafkreie6p5sckdbdwwd55za2jdj7qk2mhpx2aecqb5yalh3m3wh2d7sugq
0x765a16ca391A6b9249cfA65bf2D14C38722198e3,2,4,1672027573,"Mon, 26 Dec 2022 04:06:13 GMT",bafkreicmkws6przw7nme3nqydl7kqvosskvmnqcrvaptc4whfoy7n5brde
0x2EE3300306c156948947a9c63959e89d9d60824F,2,4,1672025067,"Mon, 26 Dec 2022 03:24:27 GMT",bafkreic6oewbi65ohwwpkbgqfw3n4rgmygtr4opracjxim3pe33d7d2fhi
0x994F96722575B64b27CDBe327498F34Aaa2f0043,2,4,1672092213,"Mon, 26 Dec 2022 22:03:33 GMT",bafkreiehu2vdipps36mw5wvdc2zymvvdafmx4u6ejuducn7fwrbvev4pri
0xa4F03Cbf71C7723E32e68d28eC57D3f30086Df29,1,4,1672121033,"Tue, 27 Dec 2022 06:03:53 GMT",bafkreidgzvy5zu5xppcbtlzi4iuwajyhjuuzoaxuha7klko7233xln3if4
0xfD102a750C595d95ACE7bDBeD17E8b444891610d,3,4,1672239260,"Wed, 28 Dec 2022 14:54:20 GMT",bafkreia2re5rro5owjth3ov7smwm7cgpdtiw6w6gngjvpqbnfuyc7mcuia
0x8908c7eD19595bF94b0622EfB4e098648f16a26c,2,4,1672149614,"Tue, 27 Dec 2022 14:00:14 GMT",bafkreiftvxq6lon3dsfstyandimlx34odgi5qkwavxa73wyl24ftexoztq
0xE594752eB6141b3B70015f1A0B3137e63E9f4eDf,2,4,1672043455,"Mon, 26 Dec 2022 08:30:55 GMT",bafkreicmjsy2xmtvdpjqtdm5lk3pdrqzaysounn5d5iypro56rlwuk5hb4
0x851852620AC52031C3874C3AC254B837C9CA34C2,2,4,1672046445,"Mon, 26 Dec 2022 09:20:45 GMT",bafkreicaoqebvrlfflr3wjpj7reaqwvn2h4xvxyaotqbz4bsmezdyzebzq
0x79fB4ebDD543d0927b809b1E8F552F1Bf74DeC65,2,4,1672078666,"Mon, 26 Dec 2022 18:17:46 GMT",bafkreigxjokez4q7vi7m3f24n66vnuart23wxlcoylarr55stvi53jxfsq
0x5615B91b204E2d5A342972b2AEaafb30Ad3D1184,2,4,1672069933,"Mon, 26 Dec 2022 15:52:13 GMT",bafkreiequvfevsn7h5p6jixchg7jp42ejzcoswf5ukofwrk3pgeu5gmyvu
0x9f0F5Be7AA754b1134E3A88c44BD4a72C2468F99,1,4,1672039572,"Mon, 26 Dec 2022 07:26:12 GMT",bafkreielgchpaecprwisybv2pl5epghgqdrxum43wttsvou2lmjh6i2iaq
0x10A1DB5D3A971Cf1e565B28A86D5cE9E576A7b81,2,4,1672082302,"Mon, 26 Dec 2022 19:18:22 GMT",bafkreih7rmglilaqiehj6kwhj7mp5qxmanqnbjbtym7mrseobskyxpbyuq
0x2F8D1975d499d6E7d24714858A1815bCf71891ba,2,4,1672137676,"Tue, 27 Dec 2022 10:41:16 GMT",bafkreicy3g545s2ty2rm5pnqtxyrvuhmzvu3eniy3zwks2cqoisucf66vu
0x437AD8a22CeeD33cBC4e661f8ef33D57a390d287,1,4,1672032297,"Mon, 26 Dec 2022 05:24:57 GMT",bafkreih4ddzpoz4ih2zjwcjdgyeparrjqq3acvpyaegbnb6zehkyinmzsu
0x32573ec9734A1054cd0E35F0e28314e688089138,2,4,1672041461,"Mon, 26 Dec 2022 07:57:41 GMT",bafkreiddvzbfw6dipt65chgohvzilv222k2nidowx2zr672tclerauk3r4
0xb69ADef1596b2b0f600452581C786E3Db7B87De6,2,4,1672023398,"Mon, 26 Dec 2022 02:56:38 GMT",bafkreiaiydhftpkioxtaf7cnqn56izjsjigsozluwtjdwo4pfhh2d6mrv4
0xEfbC53e0AFdc9f649Bc1Ab692461df57E70A560f,2,4,1672041639,"Mon, 26 Dec 2022 08:00:39 GMT",bafkreicwjtf4lbqndtjlc4lcw3zsfrerorcbqng6yykwpdllhdms5yz7yi
0x2B43B3FCc798bb824B927e26F75F4CAa4CB3bA57,2,4,1672038278,"Mon, 26 Dec 2022 07:04:38 GMT",bafkreiahvgouvg7ymh2wcuv2i77bscnooovyacjrbseep5r6gwvascr2du
0x1289EF89CB603E3eDac0A6F1bb73e1A933f70148,2,4,1672023432,"Mon, 26 Dec 2022 02:57:12 GMT",bafkreid52hglxbhmmlomz7czq7xoli3yxr36mnrvnrjkoffktlopw5mgl4
0xFe3Fd57379b65Ba4B0fe1E481e07E969153ACaE1,2,4,1672070707,"Mon, 26 Dec 2022 16:05:07 GMT",bafkreih3ybwinqvoj5artyceg763fx6ox7phobzt5bnoufleusvdybqf64
0xAa87a3a6290E2739bB7C87A0D6d6AB794CB2DB23,2,4,1672078718,"Mon, 26 Dec 2022 18:18:38 GMT",bafkreiarvdlgbthza72qvcpcdfsggflncmeoi5uolg3dqwugkbeem26lnm
0xCA5CE67a4CC81875F9E687c24ac81d1A6A2eE841,1,4,1672041726,"Mon, 26 Dec 2022 08:02:06 GMT",bafkreiguyfr4g6r37id3gqq3qy67srw7we5bleuxk5afsiau4ibj4djw2a
0x11B8b9a116ff95958183168A0c20aA8c506Ce503,2,4,1672143386,"Tue, 27 Dec 2022 12:16:26 GMT",bafkreiccem5dxhygqrecbsozesvqzehjrxcuczwh4khun6t2sgfnz4jut4
0xd31A84c20bc430aD75E6a1903E7dDbee52211072,2,4,1672034012,"Mon, 26 Dec 2022 05:53:32 GMT",bafkreih22dtdpa32x2ehtjvunofsxjfnelejcbygvm7xsh4dgqmcdyrvby
0x80fE4637dFe84181d4774e345F8fAa332028c837,2,4,1672055038,"Mon, 26 Dec 2022 11:43:58 GMT",bafkreiacapmdp3y3ynbyzs7duuyfce3ohfsrf6puija43mw4up266koesa
0x785DC7204e2Da8694c045e615562e946AADbf914,2,4,1672032181,"Mon, 26 Dec 2022 05:23:01 GMT",bafkreifro7q5zutkk2lgqaxk7wneznpbkxhznmxfacwknfthf4srnlwmlu
0x4e837F712A15dA7BD5e3AB0F83cB035bcab1826d,2,4,1672140360,"Tue, 27 Dec 2022 11:26:00 GMT",bafkreiesspurt7sbmvxtkv3c3inwd3euw6sdz2iyms4iux2u4qgzgl45nu
0x6Ce617317a75aCa2c9F7129bBe329BCD242c884A,2,4,1672038838,"Mon, 26 Dec 2022 07:13:58 GMT",bafkreiesq5ote5642vdbpsqevsdwt27zm6n4wne2gi2hus5tavw6r3qaja
0xb2ffA393F0b4072081eB2738EB8340bF877BaE38,2,4,1672023917,"Mon, 26 Dec 2022 03:05:17 GMT",bafkreihtdniza6knqeyd6tu2kkdwu7xzxho5wriu45am5hqrtixlpmvf5i
0x7381888E439b914c506270457b7D8D80Cc62E3A2,2,3,1672080444,"Mon, 26 Dec 2022 18:47:24 GMT",bafkreicywjq72vtwnh73agcuvg7ptzjietvcgqrhpecpwpieyr3oa5t57y
0x77e59bbaF93Fca997449590b6b94d4A28bf0567A,2,3,1672031334,"Mon, 26 Dec 2022 05:08:54 GMT",bafkreibu3y5vmbzrzs6jat2vl7lthl3keq7bemb5fcf2qmbdd66spob3fi
0xa34b0e7c3f2540BA58Be91C8758AA6798c6a9dAC,2,3,1672105749,"Tue, 27 Dec 2022 01:49:09 GMT",bafkreid3j2xv5lr3f3jjdwwajrml6yfif7l7m2cr3oz7rjilfdbvhs2yoa
0xd8d2D1b3045E35aAaD8cF8cADdBB8822cE4fc744,2,3,1672048495,"Mon, 26 Dec 2022 09:54:55 GMT",bafkreia4fvilpww2hqsuphocvt5zz74psnodowpb5ezplziv2v37qovbdi
0x75C692dfFeA2ccaEd41291cE39911a0BfE8FDe75,3,3,1672069752,"Mon, 26 Dec 2022 15:49:12 GMT",bafkreiemwa3bel2ujb6h6buzcyqmpvxp662dbxernt4qbgbpi3pcy47fou
0x1CbD1cd53dD1a91b15adE97F5D78bb54dB598538,3,3,1672049778,"Mon, 26 Dec 2022 10:16:18 GMT",bafkreigjtyyngkswpajqt74fssw6bifuxzzzbh5p7y6vglninla2llww2u
0x3ec195CD1978FAD948e189f7fDA8bcf942631a70,2,3,1672087911,"Mon, 26 Dec 2022 20:51:51 GMT",bafkreia7d5qoexqdk5btx6sfno5eiy646enchm4gygbzb4lru7klpltf5e
0x32CeB7Ffc5E01Be39Dbd6439133b338d371ffb49,2,3,1672113924,"Tue, 27 Dec 2022 04:05:24 GMT",bafkreiepxtnf4dnxvda5oy2pexdvp7eohq7siz4zktg6bbgyjlffj4g3rq
0xf16533CCb5d3619375070F3CaB5179683BAa3bE7,2,3,1672218275,"Wed, 28 Dec 2022 09:04:35 GMT",bafkreid54xdscuuxpgzmkbhkxshkvaivkdvpl3baxfswf7matrct6fj5va
0x69423A88DbeaB0177E935A5C63a79f5e576f5C06,1,3,1672057334,"Mon, 26 Dec 2022 12:22:14 GMT",bafkreihqvcznjus2irupaoy2olnlq56w3kjfzpfgpkolezyj5frqjo4x6y
0xaC17740F91f53F6c5298003910Aa25597A330C74,2,3,1672069222,"Mon, 26 Dec 2022 15:40:22 GMT",bafkreihsscb4eqiogvbscqg3g7kuvp7bwvlltapotj5hksyawc4fgp35qy
0x5defe4f60965528030EE48bba305Ed017AB84998,2,3,1672127078,"Tue, 27 Dec 2022 07:44:38 GMT",bafkreia7riuf6t3apgijmrir36nd37t63mnnvtqaatbr3alnemsdjv2bgu
0xc4bD80aA32f3E88358c42D4620000a96a11c1413,2,3,1672046418,"Mon, 26 Dec 2022 09:20:18 GMT",bafkreidbx5c4p6ypktskcawmazimihci55weyomj5jvktqqh74ctempgva
0x8F969962Eb4413D073A9FF6825F50A31C01777ff,2,3,1672021598,"Mon, 26 Dec 2022 02:26:38 GMT",bafkreib667slck7ltvxsqdagntfvszkm7z5zd6h7zf7wdz5khkrkwhsvsy
0x8c01fE36F6b42C47159Fa9bAac3FD8B49AEE5fDb,2,3,1672039718,"Mon, 26 Dec 2022 07:28:38 GMT",bafkreianq5udwghmjhoy5jsip5kmqd5ybizjeuujesr4kftxtxqkyipsfy
0xe4fAbF869FdcDC457C87ebAE40AB78BE7d345d4b,2,3,1672144614,"Tue, 27 Dec 2022 12:36:54 GMT",bafkreifet7loki5xgtmxjuleywffnxhx3f472da5mqwqwniht6ylb3zsty
0xa42B37b50Fe7f1a4850E66881C22E80a80A08240,2,3,1672120583,"Tue, 27 Dec 2022 05:56:23 GMT",bafkreihgzus2qm6abdfu2rm36l4m553keod2axifc7e4ndrmwamfxhw5oe
0x20414D54BCCe87fF857caa49E8A0461e82e2D551,2,3,1672058933,"Mon, 26 Dec 2022 12:48:53 GMT",bafkreidzdskqrrglw5mwpgs6dlmevznxgdiavtj24okxwq7b6euldbldlq
0xcdD639916a5B679666ADE96003123089CBfdDD82,2,3,1672113638,"Tue, 27 Dec 2022 04:00:38 GMT",bafkreiaaun6em42jradtshfdyuevfmfi66s4oc6nfwrdsewgqwcu6obdjy
0x6528aFA97B0a9b5C31746E0bcc65Af0BE9A44DAE,2,3,1672121533,"Tue, 27 Dec 2022 06:12:13 GMT",bafkreibghr4knqgae352e5gdfutvasl5tew355bfpnn53ftye7ddq2tiwu
0xB03AE245B2BB3526Fdb511954b3775F11DB12458,2,3,1672066035,"Mon, 26 Dec 2022 14:47:15 GMT",bafkreih5wedkfv7vowt6guouhnhuaohf6bmepoi2edeyhdz7wgxy4s3z64
0x24Deda85A37aeA206eDaA523b6dc8d3925c818a9,2,3,1672054088,"Mon, 26 Dec 2022 11:28:08 GMT",bafkreicrs7altj63cq6oh3wjqxxdk2ahpmbkkzxal7xwcq4x43h273xstq
0xA788E0586409FA4eaF986E24604003adaa3dcC9d,2,3,1672106342,"Tue, 27 Dec 2022 01:59:02 GMT",bafkreib3l7dqjct3asrfl22bvuj36zoqy52bchyxm6z47ovd3cgrniafam
0x06dB742e5b1Ef2926609F54d1E078278a6Ae69E0,1,3,1672031715,"Mon, 26 Dec 2022 05:15:15 GMT",bafkreibgkegi7qiajv2cjicpxlomktdblqckauneu3h3mbas5d3rukpxhi
0xb1E4084CA98AA4d2560AD3b33A5028C51c7A123a,2,3,1672066752,"Mon, 26 Dec 2022 14:59:12 GMT",bafkreig5o5o65kodimn5si35amaytfp7jkvb6ss5ubfxmwe444eolvl4ni
0xe09c62B8739685797468277c5e858dD262D48471,2,3,1672168465,"Tue, 27 Dec 2022 19:14:25 GMT",bafkreigh2gtksygzb6rjgq4etutzuk2pem4negjj76rygbm62cxrdtqbji
0x04658d8aDC00D08B17d61881Ea2fa29D89Ac6af0,2,3,1672053765,"Mon, 26 Dec 2022 11:22:45 GMT",bafkreiaovz4vpvmw3ftwz4gmbtje7xa33tjuif574lja4v27y3wwsgqzo4
0xF59736113138a9A399fb807dF137a26C48af36DD,1,3,1672049275,"Mon, 26 Dec 2022 10:07:55 GMT",bafkreigg5a7iptokfiencxu2peykftncbub5yfpmmiqywaohjbbkgct2am
0x14430084A1033F4366aAfd9E7bE3Fd95Fd4c71c1,2,3,1672038442,"Mon, 26 Dec 2022 07:07:22 GMT",bafkreifxehppsu3se76mhw5kfqw5xsowgzue35wvvq5enpyyyaah7buwve
0x7FeBAD278b323419E3b3E7077e2C7A9510622CC6,2,3,1672411389,"Fri, 30 Dec 2022 14:43:09 GMT",bafkreiazwfnn7iz3gnjw7hy6khztde2yr2p466k5hlx4wadyyzwrrnbrzm
0x253F6d6C6686664c8FbE8296668933857B88c151,3,3,1672067457,"Mon, 26 Dec 2022 15:10:57 GMT",bafkreid2baw2fwr7szzv627djyrl6kjmxxv7ib77se6omyvawigup5gsee
0x6Ac5a8D0203b9Cc4752647f2aA4aA87C7f290774,2,3,1672061033,"Mon, 26 Dec 2022 13:23:53 GMT",bafkreieroi4dhhngtouxd7ju4l56xzkgtywa2kevf3yxvjbdep4mpaxjim
0x3fc44f8f9831a0226761c67aC6dBDE608e915a97,2,3,1672052213,"Mon, 26 Dec 2022 10:56:53 GMT",bafkreic6h2qo3nz7d6k7b3hc7js6zve5klgvkp3een43joh2e23pltljwa
0x436f71b5BE74cCdcaaf7390D0c679c6D31fAfA7D,2,3,1672051260,"Mon, 26 Dec 2022 10:41:00 GMT",bafkreicdvm4fnf4fu5lzggsetxysnturon7onditzbgy2xj7vimjwbbi44
0xAAc21Bb3608D996793E256C0E72305F6a4e2185D,2,3,1672063793,"Mon, 26 Dec 2022 14:09:53 GMT",bafkreihgxvxehovgoal55nw5jjgdx6kwowg7vziiuuurvdw55bt3ocv5x4
0x13f399782768429BdBbA1395175eA3f4244b0B84,2,3,1672068987,"Mon, 26 Dec 2022 15:36:27 GMT",bafkreicuzqq7su3izmbfp4ix3o6fwgqq7io52e6nqyp2lbtyfonritqnnm
0x70F15c3dA5F0496Ff9c2256490126966653445FA,2,3,1672189023,"Wed, 28 Dec 2022 00:57:03 GMT",bafkreiejzfjfzaedhfwo4wsk267jtfjwkwnmqhf3rw4q4zwbmoeo5nwezu
0x98Cd36875331bAB6Af1d99fdDC6f41d32f9f7f23,2,3,1672164233,"Tue, 27 Dec 2022 18:03:53 GMT",bafkreiaiayagbcbcmdjqmcsxoqnpfdffrlbjhpusg6vrwo5lxm6adl62j4
0x31A406EfBD18897c85A028CA2Ad9Bbf06FebAA2c,2,3,1672024223,"Mon, 26 Dec 2022 03:10:23 GMT",bafkreig75vfmckxcuamaz24ar5bam2ckkpy7ibzzwb2cfdkewyjrjnrkcy
